place,name,blkgrps,population,households,alltransit_performance_score
"""0221150""","""Egegik""",0.00,1.21,0.39,0.0
"""0221370""","""Eielson AFB""",0.81,2553.76,786.33,0.0
"""0221810""","""Ekwok""",0.00,1.20,0.28,0.0
"""0222140""","""Elfin Cove""",0.00,1.55,0.73,0.0
"""0222250""","""Elim""",0.00,0.27,0.09,0.0
"""0222910""","""Emmonak""",0.00,2.38,0.54,0.0
"""0223460""","""Ester""",1.07,1645.98,615.53,0.0
"""0223720""","""Eureka Roadhouse""",0.04,25.44,11.29,0.0
"""0223790""","""Evansville""",0.00,0.50,0.15,0.0
"""0223900""","""Excursion Inlet""",0.02,16.20,6.43,0.0
"""0224230""","""Fairbanks""",17.98,22293.81,8806.83,4.3
"""0224660""","""False Pass""",0.01,9.87,1.37,0.0
"""0224980""","""Farmers Loop""",3.63,5502.22,2150.20,1.7
"""0225000""","""Farm Loop""",0.31,828.63,254.70,0.6
"""0225220""","""Ferry""",0.01,12.02,3.40,0.0
"""0225550""","""Fishhook""",1.72,4964.04,1451.10,0.2
"""0225880""","""Flat""",0.01,6.31,2.27,0.0
"""0226100""","""Fort Greely""",0.16,33.13,7.04,0.0
"""0226760""","""Fort Yukon""",0.00,0.49,0.19,0.0
"""0226835""","""Four Mile Road""",0.00,0.10,0.04,0.0
"""0226870""","""Fox""",0.06,171.45,68.14,0.0
"""0226910""","""Fox River""",1.00,540.00,120.00,0.0
"""0227090""","""Fritz Creek""",1.68,1674.33,629.50,0.0
"""0227145""","""Funny River""",0.02,17.39,7.20,0.0
"""0227420""","""Gakona""",0.01,2.55,0.76,0.0
"""0227530""","""Galena""",0.01,3.92,1.42,0.0
"""0227640""","""Gambell""",0.01,10.53,2.37,0.0
"""0227700""","""Game Creek""",0.01,7.53,2.77,0.0
"""0228200""","""Gateway""",2.04,6560.74,1842.41,0.8
"""0228590""","""Glacier View""",0.05,31.69,14.07,0.0
"""0228740""","""Glennallen""",0.08,26.27,5.56,0.0
"""0229130""","""Goldstream""",0.57,916.69,374.68,0.3
"""0229180""","""Golovin""",0.00,0.42,0.13,0.0
"""0229290""","""Goodnews Bay""",0.00,0.98,0.22,0.0
"""0230060""","""Grayling""",0.00,0.45,0.16,0.0
"""0230500""","""Gulkana""",0.00,1.45,0.43,0.0
"""0230940""","""Gustavus""",0.01,5.62,2.64,0.0
"""0231050""","""Haines""",2.00,1837.01,809.00,0.0
"""0231270""","""Halibut Cove""",0.01,8.06,3.18,0.0
"""0231710""","""Happy Valley""",0.19,264.85,119.71,0.0
"""0231765""","""Harding-Birch Lakes""",0.18,21.99,15.63,0.0
"""0232150""","""Healy""",0.06,129.37,36.59,0.0
"""0232310""","""Healy Lake""",0.02,52.50,16.04,0.0
"""0232550""","""Hobart Bay""",0.04,27.85,7.77,0.0
"""0232810""","""Hollis""",0.04,19.57,6.09,0.3
"""0233030""","""Holy Cross""",0.00,1.13,0.40,0.0
"""0233140""","""Homer""",2.20,4614.68,1848.16,0.0
"""0233360""","""Hoonah""",0.01,7.60,2.79,0.0
"""0233470""","""Hooper Bay""",0.00,4.03,0.82,0.0
"""0233580""","""Hope""",0.03,35.76,14.27,0.0
"""0233800""","""Houston""",1.01,2076.52,663.24,0.4
"""0233910""","""Hughes""",0.00,0.12,0.04,0.0
"""0234350""","""Huslia""",0.00,0.61,0.19,0.0
"""0234460""","""Hydaburg""",0.00,0.09,0.03,0.3
"""0234570""","""Hyder""",0.09,0.00,0.00,
"""0234790""","""Igiugig""",0.00,1.39,0.43,0.0
"""0235120""","""Iliamna""",0.00,2.56,0.79,0.0
"""0235890""","""Ivanof Bay""",0.00,0.16,0.05,0.0
"""0236400""","""Juneau""",23.00,32434.00,12273.00,2.6
"""0236540""","""Kachemak""",1.01,495.67,213.65,0.0
"""0236770""","""Kake""",0.00,2.86,1.11,0.0
"""0236990""","""Kaktovik""",0.00,0.01,0.00,0.0
"""0237250""","""Kalifornsky""",4.51,8696.48,3171.85,0.0
"""0237430""","""Kaltag""",0.00,1.13,0.44,0.0
"""0237540""","""Karluk""",0.01,4.87,1.63,0.0
"""0237650""","""Kasaan""",0.03,19.46,9.58,0.0
"""0237975""","""Kasigluk""",0.00,5.66,0.97,0.0
"""0238090""","""Kasilof""",0.49,374.52,127.15,0.0
"""0238420""","""Kenai""",6.00,7634.00,3206.00,0.0
"""0238910""","""Kenny Lake""",0.02,1.68,0.84,0.0
"""0238970""","""Ketchikan""",4.85,5467.42,2215.36,4.7
"""0239300""","""Kiana""",0.00,0.02,0.00,0.0
"""0239410""","""King Cove""",0.01,6.13,1.50,0.0
"""0239630""","""King Salmon""",1.35,328.45,124.41,0.0
"""0239740""","""Kipnuk""",0.01,16.29,3.43,0.0
"""0239960""","""Kivalina""",0.00,0.56,0.10,0.0
"""0240400""","""Klawock""",0.01,10.28,3.73,0.0
"""0240510""","""Klukwan""",1.00,62.00,32.00,0.0
"""0240645""","""Knik-Fairview""",4.78,15368.20,4355.12,0.6
"""0240670""","""Knik River""",0.94,705.32,239.79,0.0
"""0240840""","""Kobuk""",0.00,0.97,0.22,0.0
"""0240950""","""Kodiak""",3.09,5010.94,1586.88,0.0
"""0241210""","""Kodiak Station""",1.00,1364.00,359.00,0.0
"""0241280""","""Kokhanok""",0.00,1.41,0.43,0.0
"""0241500""","""Koliganek""",0.00,1.22,0.28,0.0
"""0241610""","""Kongiganak""",0.00,1.56,0.33,0.0
"""0241720""","""Kotlik""",0.00,1.40,0.32,0.0
"""0241830""","""Kotzebue""",3.10,2206.37,617.47,0.0
"""0241940""","""Koyuk""",0.00,0.53,0.17,0.0
"""0242050""","""Koyukuk""",0.00,0.31,0.12,0.0
"""0242160""","""Kupreanof""",0.00,0.69,0.19,0.0
"""0242380""","""Kwethluk""",0.00,3.60,0.79,0.0
"""0242490""","""Kwigillingok""",0.01,19.07,4.02,0.0
"""0242805""","""Lake Louise""",0.01,6.71,2.98,0.0
"""0242820""","""Lake Minchumina""",0.01,6.45,2.70,0.0
"""0242832""","""Lakes""",3.83,8535.64,2589.39,0.6
"""0243040""","""Larsen Bay""",0.00,0.36,0.12,0.0
"""0243260""","""Lazy Mountain""",0.96,1653.50,532.06,0.0
"""0243810""","""Levelock""",0.00,1.12,0.34,0.0
"""0244030""","""Lime Village""",0.00,1.70,0.52,0.0
"""0244580""","""Livengood""",0.04,24.49,9.09,0.0
"""0245020""","""Loring""",0.00,0.01,0.00,1.1
"""0245295""","""Lowell Point""",0.01,10.82,3.99,0.0
"""0245460""","""Lower Kalskag""",0.00,0.43,0.12,0.0
"""0245700""","""Lutak""",0.05,37.44,14.87,0.0
"""0245790""","""McCarthy""",0.01,1.28,0.64,0.0
"""0246010""","""McGrath""",0.00,1.14,0.48,0.0
"""0246780""","""Manley Hot Springs""",0.01,4.96,1.84,0.0
"""0246890""","""Manokotak""",0.01,8.04,1.73,0.0
"""0247000""","""Marshall""",0.00,0.58,0.13,0.0
"""0247735""","""Meadow Lakes""",4.96,9066.67,2866.61,0.5
"""0247990""","""Mekoryuk""",0.00,4.10,0.95,0.0
"""0248200""","""Mendeltna""",0.30,104.33,22.08,0.0
"""0248540""","""Mentasta Lake""",0.03,12.90,3.84,0.0
"""0248590""","""Mertarvik""",0.00,4.15,0.96,0.0
"""0248870""","""Metlakatla""",2.01,1565.09,447.35,0.0
"""0249530""","""Minto""",0.00,2.69,0.80,0.0
"""0250080""","""Moose Creek""",1.00,652.00,351.00,0.0
"""0250190""","""Moose Pass""",0.01,12.10,4.83,0.0
"""0250800""","""Mosquito Lake""",0.03,22.80,9.06,0.0
"""0251180""","""Mountain Village""",0.00,4.40,0.98,0.0
"""0251455""","""Mud Bay""",0.01,3.55,1.41,0.0
"""0251960""","""Nabesna""",0.02,6.79,2.02,0.0
"""0252060""","""Naknek""",0.17,152.05,60.35,0.0
"""0252210""","""Nanwalek""",0.01,8.08,3.19,0.0
"""0252390""","""Napakiak""",0.00,1.08,0.27,0.0
"""0252720""","""Napaskiak""",0.00,1.36,0.34,0.0
"""0252845""","""Naukati Bay""",0.00,1.73,0.67,0.0
"""0252915""","""Nelchina""",0.03,10.81,2.29,0.0
"""0252940""","""Nelson Lagoon""",0.05,47.68,11.68,0.0
"""0253050""","""Nenana""",0.00,0.54,0.20,0.0
"""0253270""","""Newhalen""",0.00,0.41,0.13,0.0
"""0253710""","""New Stuyahok""",0.00,2.43,0.56,0.0
"""0253820""","""Newtok""",0.00,0.84,0.20,0.0
"""0253930""","""Nightmute""",0.04,58.10,13.48,0.0
"""0254050""","""Nikiski""",2.04,4042.83,1409.61,0.0
"""0254085""","""Nikolaevsk""",0.45,264.20,117.62,0.0
"""0254150""","""Nikolai""",0.00,0.12,0.05,0.0
"""0254260""","""Nikolski""",0.04,38.22,9.41,0.0
"""0254480""","""Ninilchik""",0.46,625.30,282.64,0.0
"""0254700""","""Noatak""",0.00,5.50,1.01,0.0
"""0254920""","""Nome""",2.05,2311.71,784.67,0.0
"""0255030""","""Nondalton""",0.00,0.47,0.14,0.0
"""0255140""","""Noorvik""",0.00,0.07,0.02,0.0
"""0255910""","""North Pole""",1.65,2115.96,828.13,1.9
"""0256220""","""Northway""",0.00,0.96,0.32,0.0
"""0256250""","""Northway Junction""",0.00,0.41,0.14,0.0
"""0256260""","""Northway Village""",0.00,0.12,0.04,0.0
"""0256320""","""Nuiqsut""",0.00,0.14,0.04,0.0
"""0256350""","""Nulato""",0.00,2.15,0.84,0.0
"""0256600""","""Nunam Iqua""",0.00,5.51,1.24,0.0
"""0256680""","""Nunapitchuk""",0.00,3.27,0.56,0.0
"""0257340""","""Old Harbor""",0.00,1.42,0.47,0.0
"""0258330""","""Oscarville""",0.00,1.21,0.30,0.0
"""0258550""","""Ouzinkie""",0.01,2.66,1.21,0.0
"""0258660""","""Palmer""",1.70,4520.49,1381.83,0.9
"""0259320""","""Paxson""",0.03,13.14,3.91,0.0
"""0259540""","""Pedro Bay""",0.00,1.17,0.36,0.0
"""0259650""","""Pelican""",0.00,0.08,0.04,0.0
"""0260200""","""Perryville""",0.00,0.43,0.14,0.0
"""0260310""","""Petersburg""",3.01,2614.64,1070.69,0.0
"""0260460""","""Petersville""",0.03,18.96,8.89,0.0
"""0260640""","""Pilot Point""",0.00,0.99,0.32,0.0
"""0260750""","""Pilot Station""",0.00,1.69,0.37,0.0
"""0260860""","""Pitkas Point""",0.00,1.68,0.37,0.0
"""0261080""","""Platinum""",0.01,13.80,3.14,0.0
"""0261120""","""Pleasant Valley""",0.01,11.04,4.71,0.0
"""0261190""","""Point Baker""",0.00,0.32,0.12,0.0
"""0261630""","""Point Hope""",0.00,0.44,0.11,0.0
"""0261700""","""Point Lay""",0.00,2.71,0.68,0.0
"""0261788""","""Point MacKenzie""",1.06,1146.13,379.04,0.0
"""0261825""","""Point Possession""",0.05,39.45,17.56,0.0
"""0262125""","""Pope-Vannoy Landing""",0.00,3.78,1.16,0.0
"""0262285""","""Portage Creek""",0.00,2.94,0.63,0.0
"""0262510""","""Port Alexander""",0.00,1.26,0.49,0.0
"""0262620""","""Port Alsworth""",0.00,1.57,0.48,0.0
"""0263170""","""Port Clarence""",0.01,5.01,1.14,0.0
"""0263280""","""Port Graham""",0.01,6.15,2.42,0.0
"""0263390""","""Port Heiden""",0.00,1.88,0.61,0.0
"""0263610""","""Port Lions""",0.00,2.40,1.09,0.0
"""0263870""","""Port Protection""",0.00,1.36,0.53,0.0
"""0264240""","""Primrose""",0.02,23.44,9.35,0.0
"""0264380""","""Prudhoe Bay""",0.12,338.61,0.00,
"""0264600""","""Quinhagak""",0.00,1.22,0.28,0.0
"""0264820""","""Rampart""",0.01,3.48,1.03,0.0
"""0264930""","""Red Devil""",0.00,0.57,0.17,0.0
"""0264980""","""Red Dog Mine""",0.02,24.12,4.43,0.0
"""0265345""","""Ridgeway""",2.00,2195.00,832.00,0.0
"""0265590""","""Ruby""",0.00,0.26,0.08,0.0
"""0265700""","""Russian Mission""",0.00,0.77,0.17,0.0
"""0265800""","""St. George""",0.01,11.06,2.72,0.0
"""0266140""","""St. Mary's""",0.02,46.81,10.38,0.0
"""0266360""","""St. Michael""",0.01,12.86,3.09,0.0
"""0266470""","""St. Paul""",0.01,13.48,3.32,0.0
"""0266510""","""Salamatof""",0.25,316.20,65.86,0.0
"""0266550""","""Salcha""",0.54,703.28,225.59,0.0
"""0267020""","""Sand Point""",0.02,23.71,7.43,0.0
"""0267460""","""Savoonga""",0.00,5.35,1.20,0.0
"""0267570""","""Saxman""",0.42,395.50,126.51,2.2
"""0267680""","""Scammon Bay""",0.00,0.25,0.05,0.0
"""0268230""","""Selawik""",0.00,0.43,0.09,0.0
"""0268340""","""Seldovia""",0.00,0.35,0.14,0.0
"""0268370""","""Seldovia Village""",0.02,17.54,6.91,0.0
"""0268560""","""Seward""",1.00,2748.00,799.00,0.0
"""0268670""","""Shageluk""",0.00,0.41,0.15,0.0
"""0268890""","""Shaktoolik""",0.00,0.37,0.11,0.0
"""0269770""","""Shishmaref""",0.00,0.52,0.15,0.0
"""0270100""","""Shungnak""",0.00,0.51,0.11,0.0
"""0270320""","""Silver Springs""",0.00,1.15,0.29,0.0
"""0270540""","""Sitka""",11.00,8810.00,3545.00,2.2
"""0270760""","""Skagway""",0.02,22.51,9.17,0.0
"""0270870""","""Skwentna""",0.03,17.82,8.36,0.0
"""0270930""","""Slana""",0.03,10.75,3.20,0.0
"""0271090""","""Sleetmute""",0.01,2.14,0.66,0.0
"""0271640""","""Soldotna""",1.90,4368.98,1654.26,0.0
"""0272190""","""South Naknek""",0.18,166.46,66.07,0.0
"""0272230""","""South Van Horn""",1.07,851.24,310.46,1.9
"""0272960""","""Stebbins""",0.02,20.75,4.98,0.0
"""0272985""","""Steele Creek""",1.57,5921.75,2174.34,0.4
"""0273070""","""Sterling""",1.21,3307.44,1209.39,0.0
"""0273290""","""Stevens Village""",0.00,0.25,0.07,0.0
"""0273400""","""Stony River""",0.00,0.07,0.02,0.0
"""0273950""","""Sunrise""",0.01,9.00,3.59,0.0
"""0274340""","""Susitna""",0.08,95.26,26.29,0.0
"""0274350""","""Susitna North""",0.45,452.94,190.84,0.0
"""0274525""","""Sutton-Alpine""",0.30,457.33,96.98,0.0
"""0274610""","""Takotna""",0.00,0.65,0.27,0.0
"""0274830""","""Talkeetna""",0.62,640.39,270.39,0.0
"""0275050""","""Tanacross""",0.00,4.07,1.37,0.0
"""0275077""","""Tanaina""",3.44,9627.94,2572.51,0.2
"""0275160""","""Tanana""",0.00,0.22,0.06,0.0
"""0275380""","""Tatitlek""",0.00,1.36,0.42,0.0
"""0275480""","""Tazlina""",0.00,3.69,0.93,0.0
"""0275930""","""Teller""",0.00,0.22,0.05,0.0
"""0276260""","""Tenakee Springs""",0.01,4.06,1.18,0.0
"""0276590""","""Tetlin""",0.00,3.47,1.17,0.0
"""0277140""","""Thorne Bay""",0.13,86.49,42.59,0.0
"""0277690""","""Togiak""",0.02,14.66,3.89,0.0
"""0277800""","""Tok""",1.00,1197.00,464.00,0.0
"""0278240""","""Toksook Bay""",0.01,16.88,3.92,0.0
"""0278297""","""Tolsona""",0.03,10.38,2.20,0.0
"""0278350""","""Tonsina""",0.01,1.37,0.68,0.0
"""0278680""","""Trapper Creek""",0.02,13.12,6.15,0.0
"""0278790""","""Tuluksak""",0.00,1.05,0.23,0.0
"""0279120""","""Tuntutuliak""",0.04,94.24,19.87,0.0
"""0279230""","""Tununak""",0.02,35.74,8.29,0.0
"""0279780""","""Twin Hills""",0.01,8.00,2.12,0.0
"""0279830""","""Two Rivers""",0.01,9.83,4.19,0.0
"""0279890""","""Tyonek""",0.01,4.39,0.85,0.0
"""0280100""","""Ugashik""",0.02,10.08,3.27,0.0
"""0280660""","""Unalakleet""",0.00,1.00,0.29,0.0
"""0280770""","""Unalaska""",0.24,539.91,109.58,0.0
"""0281320""","""Upper Kalskag""",0.00,1.24,0.35,0.0
"""0282200""","""Valdez""",1.84,1454.31,486.59,0.0
"""0282420""","""Venetie""",0.00,0.39,0.14,0.0
"""0282750""","""Wainwright""",0.00,0.51,0.14,0.0
"""0282860""","""Wales""",0.00,0.52,0.15,0.0
"""0283080""","""Wasilla""",5.20,9283.31,3020.92,1.3
"""0284000""","""Whale Pass""",0.01,12.87,4.99,0.0
"""0284070""","""White Mountain""",0.00,0.19,0.06,0.0
"""0284120""","""Whitestone""",0.00,2.98,0.66,0.0
"""0284200""","""Whitestone Logging Camp""",0.02,14.02,5.15,0.0
"""0284510""","""Whittier""",0.00,2.29,0.70,0.0
"""0285280""","""Willow""",2.00,2127.70,712.61,0.0
"""0285290""","""Willow Creek""",0.00,0.33,0.16,0.0
"""0285610""","""Wiseman""",0.00,1.73,0.51,0.0
"""0285680""","""Womens Bay""",0.06,50.01,18.82,0.0
"""0286380""","""Wrangell""",4.00,2475.00,1084.00,0.0
"""0286490""","""Yakutat""",0.01,9.08,3.39,0.0
