place,name,blkgrps,population,households,alltransit_performance_score
"""2447040""","""Linganore""",4.88,7120.27,2481.67,0.0
"""2447125""","""Linthicum""",8.11,10935.34,3803.47,7.8
"""2447275""","""Little Orleans""",0.02,8.95,3.74,0.0
"""2447450""","""Lochearn""",17.92,26057.20,9911.73,6.4
"""2447525""","""Loch Lynn Heights""",0.03,35.12,12.18,0.0
"""2447875""","""Lonaconing""",0.03,57.08,20.94,0.5
"""2448025""","""Long Beach""",0.48,1511.90,522.97,1.1
"""2448775""","""Luke""",0.18,273.71,105.07,1.1
"""2448800""","""Lusby""",1.87,3268.45,1087.78,1.4
"""2448875""","""Lutherville""",5.50,5989.65,2278.06,7.5
"""2449325""","""McCoole""",0.14,166.00,65.65,0.9
"""2449700""","""Madison""",0.07,78.98,29.86,0.0
"""2449950""","""Manchester""",0.73,1569.22,532.17,0.0
"""2450375""","""Mapleville""",0.04,121.29,41.68,0.0
"""2450525""","""Mardela Springs""",0.02,25.64,9.35,0.6
"""2450680""","""Marlboro Meadows""",2.00,3827.00,1372.00,2.0
"""2450685""","""Marlboro Village""",4.35,10433.77,3536.89,4.0
"""2450750""","""Marlow Heights""",3.77,7072.98,2825.17,7.8
"""2450775""","""Marlton""",4.44,8400.48,3068.96,0.0
"""2450965""","""Martin's Additions""",0.64,777.76,260.66,7.0
"""2451025""","""Marydel""",0.01,13.39,3.99,0.0
"""2451075""","""Maryland City""",6.73,16926.75,6315.29,3.7
"""2451425""","""Maugansville""",1.29,2693.79,993.42,1.4
"""2451575""","""Mayo""",4.00,8656.00,3111.00,0.0
"""2451587""","""Mays Chapel""",7.08,12186.70,4812.50,6.1
"""2451800""","""Mechanicsville""",0.50,1025.17,331.50,1.2
"""2451940""","""Melwood""",1.31,2425.54,927.84,0.8
"""2451945""","""Mercersville""",0.03,52.66,18.76,0.4
"""2452225""","""Middleburg""",0.02,22.65,9.20,1.2
"""2452300""","""Middle River""",15.00,24722.26,9081.37,4.1
"""2452425""","""Middletown""",2.34,2629.60,896.49,0.0
"""2452475""","""Midland""",0.02,23.16,9.37,0.5
"""2452525""","""Midlothian""",0.04,62.66,23.46,0.8
"""2452562""","""Milford Mill""",17.00,30104.00,11636.00,6.1
"""2452825""","""Millington""",0.05,43.55,16.75,0.0
"""2452975""","""Mitchellville""",6.86,10907.70,3566.91,2.6
"""2453100""","""Monrovia""",0.69,856.90,311.63,0.0
"""2453325""","""Montgomery Village""",16.15,28991.79,10134.26,6.9
"""2453625""","""Morningside""",1.45,1634.81,564.45,7.1
"""2453700""","""Moscow""",0.02,15.76,7.66,0.3
"""2453750""","""Mount Aetna""",0.11,178.21,65.76,0.0
"""2453800""","""Mountain Lake Park""",0.35,802.65,319.76,0.0
"""2453875""","""Mount Airy""",3.45,6064.72,2135.65,0.0
"""2453925""","""Mount Briar""",0.03,80.71,28.34,0.0
"""2454125""","""Mount Lena""",0.23,271.99,97.01,0.0
"""2454275""","""Mount Rainier""",6.51,8131.44,3347.27,8.9
"""2454325""","""Mount Savage""",0.26,162.74,64.41,0.0
"""2454375""","""Mount Vernon""",0.71,763.21,273.90,0.0
"""2454875""","""Myersville""",0.12,314.48,99.27,0.7
"""2454925""","""Nanticoke""",0.25,254.07,85.59,0.0
"""2454930""","""Nanticoke Acres""",0.02,25.82,8.70,0.0
"""2455000""","""National""",0.01,15.87,5.94,0.8
"""2455018""","""National Harbor""",2.64,3950.44,1560.20,6.7
"""2455050""","""Naval Academy""",0.99,5825.80,160.70,5.0
"""2455325""","""Newark""",0.27,318.45,112.71,0.8
"""2455400""","""New Carrollton""",6.44,12104.11,3906.98,8.1
"""2455650""","""New Market""",1.38,1982.01,650.53,0.0
"""2455925""","""New Windsor""",0.12,166.99,58.88,0.0
"""2455950""","""Nikep""",0.01,14.84,7.21,0.3
"""2456300""","""North Beach""",0.79,927.00,444.29,2.2
"""2456337""","""North Bethesda""",33.39,49966.20,21538.78,8.8
"""2456375""","""North Brentwood""",0.51,714.65,195.46,8.5
"""2456400""","""North Chevy Chase""",0.23,356.78,120.71,6.0
"""2456450""","""North East""",1.07,2028.38,813.67,2.3
"""2456712""","""North Kensington""",6.35,9645.73,3510.52,8.5
"""2456725""","""North Laurel""",9.04,21925.17,7086.68,3.8
"""2456875""","""North Potomac""",13.96,24165.79,7947.26,4.2
"""2457650""","""Oakland""",0.84,1005.18,450.55,0.0
"""2458215""","""Ocean""",0.00,6.50,2.63,0.5
"""2458225""","""Ocean City""",8.84,6932.72,3366.14,5.3
"""2458275""","""Ocean Pines""",7.24,10879.98,4909.57,0.7
"""2458300""","""Odenton""",16.11,38150.45,14860.88,2.9
"""2458775""","""Oldtown""",0.00,2.71,1.15,0.0
