place,name,blkgrps,population,households,alltransit_performance_score
"""2172770""","""Spring Mill""",0.10,138.91,44.43,3.7
"""2172790""","""Spring Valley""",0.27,802.45,361.97,1.4
"""2173038""","""Stamping Ground""",0.05,70.02,28.36,0.0
"""2173110""","""Stanford""",1.65,1737.87,723.14,0.0
"""2173164""","""Stanton""",1.19,1062.66,392.75,0.0
"""2173362""","""Stearns""",1.47,1089.07,441.22,0.0
"""2174064""","""Strathmoor Manor""",0.24,346.58,141.89,7.3
"""2174082""","""Strathmoor Village""",0.45,636.73,260.68,7.3
"""2174316""","""Sturgis""",0.37,389.96,161.83,0.0
"""2174586""","""Summer Shade""",0.07,70.25,30.39,0.0
"""2174604""","""Summersville""",0.10,105.83,44.26,0.0
"""2175190""","""Sycamore""",0.10,181.45,88.91,4.0
"""2175270""","""Symsonia""",0.05,89.12,32.67,0.0
"""2175738""","""Taylor Mill""",3.82,5955.81,2270.41,2.5
"""2175810""","""Taylorsville""",0.17,381.77,160.95,0.0
"""2175963""","""Ten Broeck""",0.29,507.26,190.41,3.0
"""2176380""","""Thornhill""",0.20,142.10,70.35,5.0
"""2177124""","""Tolu""",0.00,5.46,1.99,0.0
"""2177160""","""Tompkinsville""",0.19,340.28,149.11,0.0
"""2177592""","""Trenton""",0.01,12.02,4.51,0.0
"""2178384""","""Union""",1.48,7137.05,2460.77,0.0
"""2178492""","""Uniontown""",0.04,26.59,12.01,0.0
"""2178672""","""Upton""",0.10,68.24,27.45,0.0
"""2178708""","""Utica""",0.03,43.22,16.92,0.0
"""2179068""","""Vanceburg""",0.98,620.14,269.63,0.0
"""2179464""","""Verona""",0.83,1210.05,373.10,0.0
"""2179482""","""Versailles""",3.18,5397.83,2194.08,0.0
"""2179590""","""Vicco""",0.09,72.28,29.27,0.0
"""2179698""","""Villa Hills""",5.65,8195.09,3086.43,0.6
"""2179734""","""Vine Grove""",3.36,5635.20,2134.06,0.0
"""2179860""","""Virgie""",0.33,195.60,83.40,0.0
"""2180310""","""Wallins Creek""",0.03,31.59,12.78,0.0
"""2180490""","""Walton""",1.15,1745.89,569.98,1.0
"""2180616""","""Warfield""",0.08,83.32,33.72,0.0
"""2180706""","""Warsaw""",0.05,92.16,35.74,0.0
"""2180832""","""Water Valley""",0.02,19.39,7.44,0.0
"""2180913""","""Watterson Park""",1.26,1340.44,565.70,4.5
"""2180958""","""Waverly""",0.00,4.84,1.70,0.0
"""2181012""","""Wayland""",0.48,376.44,118.42,0.0
"""2181372""","""Wellington""",0.35,502.17,218.55,6.6
"""2181624""","""West Buechel""",0.87,1103.03,460.42,6.4
"""2181858""","""West Liberty""",0.52,735.77,291.64,0.0
"""2181930""","""West Point""",0.65,607.78,227.35,0.0
"""2181948""","""Westport""",0.04,45.95,16.53,0.0
"""2182146""","""Westwood""",3.30,4822.37,1985.58,2.0
"""2182164""","""Westwood""",0.48,511.75,199.88,4.5
"""2182200""","""Wheatcroft""",0.01,8.25,3.29,0.0
"""2182272""","""Wheelwright""",0.29,248.79,74.22,0.0
"""2182722""","""White Plains""",0.17,136.14,59.09,0.0
"""2182776""","""Whitesburg""",0.51,753.61,326.42,0.0
"""2182830""","""Whitesville""",0.03,45.01,16.28,0.0
"""2182938""","""Whitley City""",0.81,713.66,255.02,0.0
"""2183064""","""Wickliffe""",0.07,60.29,21.79,0.0
"""2183172""","""Wilder""",2.40,3989.59,1841.94,3.1
"""2183208""","""Wildwood""",0.05,84.29,31.95,3.9
"""2183334""","""Williamsburg""",2.87,3469.59,836.63,0.0
"""2183406""","""Williamstown""",2.87,3864.10,1142.86,0.0
"""2183424""","""Willisburg""",0.02,26.61,10.30,0.0
"""2183550""","""Wilmore""",0.78,1772.04,458.92,0.0
"""2183676""","""Winchester""",9.39,11712.64,5040.01,0.0
"""2183784""","""Windy Hills""",1.29,2183.55,1074.44,4.7
"""2183856""","""Wingo""",0.02,46.16,18.46,0.0
"""2184414""","""Woodburn""",0.02,29.13,10.02,0.0
"""2184432""","""Woodbury""",0.01,12.88,4.94,0.0
"""2184486""","""Woodland Hills""",0.36,516.38,209.22,2.9
"""2184522""","""Woodlawn""",0.15,163.65,72.50,3.1
"""2184576""","""Woodlawn Park""",0.36,580.48,252.89,4.9
"""2184864""","""Worthington""",0.52,791.96,334.33,0.0
"""2184891""","""Worthington Hills""",0.53,1302.24,536.12,1.8
"""2184900""","""Worthville""",0.02,17.83,6.36,0.0
"""2185008""","""Wurtland""",0.70,1077.50,431.05,0.0
