place,name,blkgrps,population,households,alltransit_performance_score
"""4971730""","""Spring City""",0.02,21.48,8.16,0.0
"""4971840""","""Springdale""",0.01,13.74,5.23,0.0
"""4972060""","""Spring Glen""",0.32,427.88,186.55,0.3
"""4972170""","""Spring Lake""",0.41,758.69,181.28,0.2
"""4972280""","""Springville""",20.80,29572.57,8197.79,2.8
"""4972720""","""Stansbury Park""",1.94,9171.41,2485.92,2.5
"""4972940""","""Sterling""",0.00,0.61,0.20,0.0
"""4973050""","""Stockton""",0.02,48.75,16.03,0.1
"""4974040""","""Summit""",0.01,22.56,7.92,0.0
"""4974095""","""Summit Park""",5.39,6998.60,2579.44,2.2
"""4974480""","""Sunset""",4.04,5254.18,1702.04,7.3
"""4974590""","""Sutherland""",0.00,0.54,0.20,0.0
"""4974810""","""Syracuse""",5.63,20482.60,5546.13,3.1
"""4974920""","""Tabiona""",0.00,0.08,0.03,0.0
"""4975360""","""Taylorsville""",37.23,61008.02,20069.84,7.3
"""4975470""","""Teasdale""",0.00,2.24,0.95,0.0
"""4975800""","""Thatcher""",0.03,36.95,11.91,0.0
"""4976180""","""Thompson Springs""",0.00,1.36,0.60,0.3
"""4976280""","""Timber Lakes""",0.09,372.81,100.63,0.0
"""4976680""","""Tooele""",13.37,29482.63,9716.30,3.4
"""4976900""","""Toquerville""",0.22,405.70,119.93,0.0
"""4977010""","""Torrey""",0.00,0.93,0.39,0.0
"""4977120""","""Tremonton""",4.68,6745.98,2060.23,0.0
"""4977230""","""Trenton""",0.27,285.50,91.09,0.0
"""4977560""","""Tropic""",0.01,12.55,4.12,0.0
"""4977697""","""Tselakai Dezza""",0.03,56.71,15.01,0.3
"""4977890""","""Uintah""",0.94,1522.47,514.71,3.3
"""4980090""","""Vernal""",3.88,6018.55,1993.90,0.0
"""4980200""","""Vernon""",0.01,11.68,3.72,0.0
"""4980310""","""Veyo""",0.00,8.39,3.37,0.0
"""4980420""","""Vineyard""",0.57,3306.52,929.18,5.8
"""4980530""","""Virgin""",0.40,964.03,276.28,0.0
"""4980860""","""Wales""",0.00,3.72,1.19,0.0
"""4980970""","""Wallsburg""",0.00,4.80,1.23,0.0
"""4981190""","""Wanship""",0.06,85.40,28.22,1.1
"""4981960""","""Washington""",4.20,17398.44,6040.56,0.3
"""4982070""","""Washington Terrace""",6.69,8233.13,2975.76,6.8
"""4982510""","""Wellington""",0.12,247.29,95.51,0.0
"""4982620""","""Wellsville""",0.52,879.36,224.54,0.4
"""4982730""","""Wendover""",0.51,568.91,191.83,0.0
"""4982840""","""West Bountiful""",1.93,4617.11,1487.49,3.7
"""4982930""","""West Haven""",3.13,11927.24,3675.26,3.7
"""4982950""","""West Jordan""",48.90,109870.99,32045.20,6.8
