place,name,blkgrps,population,households,alltransit_performance_score
"""0518370""","""Denning""",0.04,86.79,33.90,0.0
"""0518490""","""De Queen""",3.36,4954.82,1347.06,0.0
"""0518520""","""Dermott""",1.03,798.41,311.32,0.0
"""0518550""","""Des Arc""",0.54,537.45,244.93,0.0
"""0518640""","""De Valls Bluff""",0.05,48.43,20.55,0.0
"""0518790""","""DeWitt""",1.08,1275.96,526.61,0.0
"""0518850""","""Diamond City""",0.33,306.86,151.42,0.0
"""0518940""","""Diaz""",0.79,812.04,299.11,0.0
"""0518970""","""Dierks""",0.34,370.60,133.04,0.0
"""0519450""","""Donaldson""",0.01,6.50,2.29,0.0
"""0519600""","""Dover""",0.28,338.16,126.75,0.0
"""0519990""","""Dumas""",1.78,1567.00,727.75,0.0
"""0520200""","""Dyer""",0.16,316.00,112.84,0.0
"""0520230""","""Dyess""",0.03,13.93,4.76,0.0
"""0520320""","""Earle""",0.67,395.24,175.84,0.0
"""0520440""","""East Camden""",0.02,41.27,16.05,0.0
"""0520470""","""East End""",3.46,5858.42,2095.62,0.0
"""0520830""","""Edmondson""",0.04,16.97,7.78,0.0
"""0520920""","""Egypt""",0.01,3.50,1.37,0.0
"""0520950""","""Elaine""",0.00,2.61,1.13,0.0
"""0521070""","""El Dorado""",18.24,15007.72,5991.48,0.0
"""0521190""","""Elkins""",0.27,930.28,320.77,0.2
"""0521430""","""Elm Springs""",1.11,2474.33,913.79,0.5
"""0521580""","""Emerson""",0.01,8.71,4.04,0.0
"""0521610""","""Emmet""",0.02,18.02,7.24,0.0
"""0521730""","""England""",0.19,188.52,72.55,0.0
"""0521820""","""Enola""",0.04,72.41,28.56,0.0
"""0522120""","""Etowah""",0.07,44.81,18.40,0.0
"""0522180""","""Eudora""",0.31,285.16,140.07,0.0
"""0522240""","""Eureka Springs""",0.71,995.12,444.97,0.0
"""0522360""","""Evening Shade""",0.05,37.56,17.08,0.0
"""0522450""","""Everton""",0.01,17.55,7.85,0.0
"""0522660""","""Fairfield Bay""",1.30,1618.41,714.17,0.0
"""0523140""","""Fargo""",0.02,12.10,4.66,0.0
"""0523170""","""Farmington""",1.12,3290.53,1383.88,1.8
"""0523290""","""Fayetteville""",41.76,75949.47,31902.76,3.9
"""0523320""","""Felsenthal""",0.03,27.56,10.46,0.0
"""0523680""","""Fifty-Six""",0.02,12.35,5.08,0.0
"""0523800""","""Fisher""",0.00,1.46,0.65,0.0
"""0524010""","""Flippin""",0.11,156.49,65.79,0.0
"""0524220""","""Fordyce""",2.06,1769.10,769.51,0.0
"""0524250""","""Foreman""",0.08,72.34,30.29,0.0
"""0524430""","""Forrest City""",9.99,10334.79,2864.47,0.0
"""0524550""","""Fort Smith""",72.69,84935.61,34144.92,2.0
"""0524640""","""Fouke""",0.12,160.18,55.01,0.0
"""0524670""","""Fountain Hill""",0.01,6.88,2.86,0.0
"""0524700""","""Fountain Lake""",0.46,674.33,327.80,0.0
"""0524760""","""Fourche""",0.01,7.60,2.93,0.0
"""0525030""","""Franklin""",0.04,31.92,15.25,0.0
"""0525060""","""Fredonia (Biscoe)""",0.04,22.65,10.31,0.0
"""0525180""","""Friendship""",0.02,24.60,9.41,0.0
"""0525360""","""Fulton""",0.00,2.16,1.04,0.0
"""0525750""","""Garfield""",0.14,178.33,67.92,0.0
"""0525780""","""Garland""",0.00,7.01,2.35,0.0
"""0525900""","""Garner""",0.01,31.96,11.20,0.0
"""0526050""","""Gassville""",0.55,1085.43,386.41,0.0
"""0526110""","""Gateway""",0.25,332.88,127.96,0.0
"""0526290""","""Gentry""",1.78,2718.19,1003.99,0.0
"""0526440""","""Georgetown""",0.00,1.66,0.79,0.0
"""0526710""","""Gibson""",1.38,2537.13,890.25,0.3
"""0526800""","""Gilbert""",0.01,3.97,2.06,0.0
"""0526980""","""Gillett""",0.49,400.09,161.62,0.0
"""0527010""","""Gillham""",0.01,31.02,12.65,0.0
"""0527040""","""Gilmore""",0.20,85.85,36.94,0.0
"""0527310""","""Glenwood""",1.41,1646.03,678.90,0.0
"""0527670""","""Goshen""",0.52,1894.78,699.08,0.7
"""0527700""","""Gosnell""",0.30,374.02,137.05,0.0
"""0527730""","""Gould""",0.01,77.48,7.21,0.0
"""0527790""","""Grady""",0.05,21.77,11.68,0.0
"""0527970""","""Grannis""",0.13,130.04,48.90,0.0
"""0528360""","""Gravette""",1.27,1997.42,761.77,0.0
"""0528510""","""Greenbrier""",0.94,1925.68,683.69,0.0
"""0528600""","""Green Forest""",0.57,1000.63,320.04,0.0
"""0528660""","""Greenland""",0.36,695.52,276.41,0.7
"""0528720""","""Greenway""",0.00,3.58,1.27,0.0
"""0528780""","""Greenwood""",1.55,3679.23,1305.25,0.0
"""0528810""","""Greers Ferry""",0.55,530.86,224.46,0.0
"""0528990""","""Griffithville""",0.00,2.28,1.08,0.0
"""0529020""","""Grubbs""",0.01,25.82,2.63,0.0
"""0529080""","""Guion""",0.01,3.81,2.13,0.0
"""0529140""","""Gum Springs""",0.05,44.05,20.71,0.0
"""0529200""","""Gurdon""",0.99,436.99,176.03,0.0
"""0529230""","""Guy""",0.21,396.33,135.13,0.0
"""0529290""","""Hackett""",0.08,157.77,61.35,0.0
"""0529320""","""Hagarville""",0.05,100.39,34.84,0.0
"""0529500""","""Hamburg""",0.22,226.19,91.94,0.0
"""0529650""","""Hampton""",0.12,116.56,52.27,0.0
"""0529920""","""Hardy""",0.50,405.29,208.67,0.0
"""0530310""","""Harrell""",0.00,3.30,1.26,0.0
"""0530400""","""Harrisburg""",0.49,771.87,284.62,0.0
"""0530460""","""Harrison""",6.97,8655.10,3813.91,0.0
"""0530490""","""Hartford""",0.04,58.48,22.84,0.0
"""0530520""","""Hartman""",0.03,63.19,24.48,0.0
"""0530640""","""Haskell""",0.38,932.90,271.88,0.0
"""0530700""","""Hatfield""",0.02,34.53,13.81,0.0
"""0530790""","""Havana""",0.02,15.93,6.13,0.0
"""0530880""","""Haynes""",0.00,3.49,0.33,0.0
"""0530940""","""Hazen""",0.28,236.71,107.52,0.0
"""0531090""","""Heber Springs""",4.74,4469.63,1885.69,0.0
"""0531150""","""Hector""",0.01,25.74,10.11,0.0
"""0531190""","""Helena-West Helena""",11.55,7875.97,2959.52,0.0
"""0531390""","""Hensley""",0.03,35.16,6.96,0.7
"""0531540""","""Hermitage""",0.02,31.49,12.08,0.0
"""0531900""","""Hickory Ridge""",0.01,3.86,1.96,0.0
"""0532080""","""Higden""",0.01,12.58,6.72,0.0
"""0532140""","""Higginson""",0.02,27.20,10.72,0.0
"""0532200""","""Highfill""",0.72,1225.41,465.78,0.0
"""0532257""","""Highland""",0.88,962.31,369.82,0.0
