place,name,blkgrps,population,households,alltransit_performance_score
"""2768548""","""Watertown""",1.35,1344.90,500.30,0.0
"""2768584""","""Waterville""",0.37,365.86,157.77,0.0
"""2768620""","""Watkins""",0.17,177.28,76.10,0.0
"""2768656""","""Watson""",0.00,1.76,0.67,0.0
"""2768674""","""Waubun""",0.01,7.37,2.47,0.0
"""2768764""","""Waverly""",0.17,386.07,143.20,0.0
"""2768818""","""Wayzata""",4.00,4467.00,2202.00,4.3
"""2769070""","""Welcome""",0.32,231.36,93.68,0.0
"""2769106""","""Wells""",1.27,1025.15,456.58,0.0
"""2769142""","""Wendell""",0.01,8.95,3.71,0.0
"""2769250""","""Westbrook""",0.01,10.30,4.60,0.0
"""2769304""","""West Concord""",0.17,144.31,57.09,0.0
"""2769628""","""Westport""",0.00,3.19,1.41,0.0
"""2769690""","""West Roy Lake""",0.01,11.18,4.07,0.0
"""2769700""","""West St. Paul""",16.00,19750.00,8349.00,6.0
"""2769736""","""West Union""",0.01,9.54,3.65,0.0
"""2769808""","""Whalan""",0.01,3.81,1.59,0.0
"""2769844""","""Wheaton""",0.79,602.23,295.87,0.0
"""2769880""","""Whipholt""",0.05,55.80,26.21,0.0
"""2769970""","""White Bear Lake""",16.30,24628.90,10278.86,2.6
"""2770006""","""White Earth""",0.09,89.28,32.32,0.0
"""2770258""","""Wilder""",0.01,6.15,2.37,0.0
"""2770366""","""Willernie""",0.52,408.00,150.86,1.8
"""2770402""","""Williams""",0.00,1.83,0.72,0.0
"""2770420""","""Willmar""",12.23,16240.99,6222.91,0.0
"""2770492""","""Willow River""",0.03,61.72,22.44,0.0
"""2770582""","""Wilmont""",0.01,9.58,3.65,0.0
"""2770708""","""Wilton""",0.08,137.73,49.09,0.0
"""2770798""","""Windom""",1.78,1848.00,854.95,0.0
"""2770870""","""Winger""",0.01,4.31,1.43,0.0
"""2770924""","""Winnebago""",0.26,342.11,159.60,0.0
"""2771032""","""Winona""",23.04,24170.73,9399.16,0.7
"""2771086""","""Winsted""",0.29,605.69,227.65,0.0
"""2771122""","""Winthrop""",0.26,167.75,70.84,0.0
"""2771140""","""Winton""",0.00,2.16,1.08,0.0
"""2771338""","""Wolf Lake""",0.00,1.99,0.78,0.0
"""2771392""","""Wolverton""",0.00,2.09,0.84,0.0
"""2771428""","""Woodbury""",25.00,67648.00,24443.00,0.7
"""2771446""","""Wood Lake""",0.02,10.62,4.38,0.0
"""2771500""","""Woodland""",0.65,428.83,161.63,1.5
"""2771680""","""Woodstock""",0.01,4.96,1.78,0.0
"""2771734""","""Worthington""",9.61,10264.01,3479.73,0.0
"""2771788""","""Wrenshall""",0.05,72.27,28.00,0.0
"""2771824""","""Wright""",0.01,16.41,7.20,0.0
"""2771950""","""Wykoff""",0.02,21.76,9.08,0.0
"""2772022""","""Wyoming""",3.28,7456.07,2624.99,0.0
"""2772184""","""Zemple""",0.04,52.92,22.29,0.0
"""2772238""","""Zimmerman""",0.59,1699.97,600.66,0.0
"""2772310""","""Zumbro Falls""",0.01,13.28,5.14,0.4
"""2772328""","""Zumbrota""",0.68,1110.70,489.31,1.0
