place,name,blkgrps,population,households,alltransit_performance_score
"""0173272""","""Stockton""",0.11,203.59,69.50,0.0
"""0173728""","""Sulligent""",0.72,524.22,268.71,0.0
"""0173848""","""Sumiton""",1.22,1564.27,620.95,0.0
"""0173872""","""Summerdale""",0.45,963.54,389.65,0.5
"""0174160""","""Susan Moore""",0.34,425.87,145.53,0.0
"""0174304""","""Sweet Water""",0.04,43.48,14.24,0.0
"""0174352""","""Sylacauga""",8.21,9614.17,3821.83,0.0
"""0174400""","""Sylvania""",0.84,1149.06,398.36,0.0
"""0174424""","""Sylvan Springs""",0.24,564.85,225.94,0.0
"""0174592""","""Talladega""",9.16,13517.62,4896.46,0.0
"""0174616""","""Talladega Springs""",0.06,71.16,30.67,0.0
"""0174688""","""Tallassee""",2.59,2477.04,917.12,0.0
"""0174976""","""Tarrant""",8.28,6154.80,2231.94,0.0
"""0175096""","""Taylor""",1.11,3185.26,1076.63,0.0
"""0175768""","""Theodore""",2.73,4852.21,1690.28,0.0
"""0175936""","""Thomaston""",0.03,11.77,6.46,0.0
"""0175960""","""Thomasville""",1.34,1702.07,756.79,0.0
"""0176080""","""Thorsby""",0.55,922.87,330.62,0.0
"""0176200""","""Tibbie""",0.01,14.34,5.30,0.0
"""0176208""","""Tidmore Bend""",1.11,1428.48,533.34,1.1
"""0176320""","""Tillmans Corner""",6.41,16180.16,5795.28,0.1
"""0176584""","""Town Creek""",0.15,116.03,45.50,0.0
"""0176632""","""Toxey""",0.01,11.94,4.67,0.0
"""0176680""","""Trafford""",0.18,440.79,159.30,0.0
"""0176824""","""Triana""",0.11,196.25,81.38,0.0
"""0176872""","""Trinity""",0.93,1573.73,544.78,0.0
"""0176920""","""Troy""",7.32,12361.20,4508.48,0.0
"""0176944""","""Trussville""",10.02,18295.98,6762.53,0.0
"""0177256""","""Tuscaloosa""",51.92,87306.16,30434.92,1.8
"""0177280""","""Tuscumbia""",6.57,7274.93,2786.76,0.0
"""0177304""","""Tuskegee""",6.93,5870.64,1992.25,0.0
"""0177352""","""Twin""",0.20,327.98,147.82,0.0
"""0177580""","""Underwood-Petersville""",2.60,4287.62,1748.85,0.0
"""0177616""","""Union""",0.01,6.64,2.53,0.0
"""0177784""","""Union Grove""",0.04,59.54,20.74,0.0
