place,name,blkgrps,population,households,alltransit_performance_score
"""5174160""","""Southside Chesconessex""",0.05,46.14,24.00,0.0
"""5174384""","""Sperryville""",0.02,17.16,7.89,0.0
"""5174470""","""Spotsylvania Courthouse""",1.34,2473.11,798.11,0.8
"""5174592""","""Springfield""",16.14,29572.52,9699.62,7.5
"""5174848""","""Springville""",0.57,674.30,262.44,0.0
"""5174916""","""Stafford Courthouse""",0.62,2597.07,718.23,1.3
"""5175008""","""Stanardsville""",0.02,47.07,19.16,0.0
"""5175024""","""Stanley""",0.51,630.50,249.81,0.0
"""5175040""","""Stanleytown""",0.68,1102.22,512.77,0.0
"""5175216""","""Staunton""",20.00,24273.00,10477.00,0.4
"""5175344""","""Stephens City""",0.83,1236.17,495.81,0.0
"""5175376""","""Sterling""",13.00,30378.00,9518.00,3.2
"""5175702""","""Stone Ridge""",2.12,9830.92,2886.31,2.3
"""5175840""","""Stony Creek""",0.01,6.41,3.63,0.0
"""5176000""","""Strasburg""",1.15,2488.59,967.03,0.0
"""5176256""","""Stuart""",1.10,1108.94,463.80,0.0
"""5176272""","""Stuarts Draft""",5.06,8555.32,3347.66,0.0
"""5176416""","""Sudley""",11.27,18365.43,5402.57,2.0
"""5176432""","""Suffolk""",74.00,88057.00,32331.00,0.2
"""5176448""","""Sugar Grove""",0.06,79.30,31.13,0.0
"""5176464""","""Sugarland Run""",4.35,13088.98,3789.07,3.2
"""5176880""","""Surry""",0.02,23.32,10.30,0.5
"""5176912""","""Sussex""",0.04,29.98,14.65,0.0
"""5177520""","""Tangier""",0.14,60.91,26.78,0.0
"""5177568""","""Tappahannock""",1.17,1103.10,455.09,0.0
"""5177648""","""Tasley""",0.08,62.41,29.85,0.0
"""5177792""","""Tazewell""",1.24,1509.26,595.23,0.0
"""5177856""","""Temperanceville""",0.17,245.31,105.31,0.0
"""5177925""","""Templeton""",0.15,239.92,85.59,0.1
"""5178192""","""The Plains""",0.01,10.64,4.27,0.0
"""5178532""","""Thynedale""",0.03,57.10,20.45,0.0
"""5178688""","""Timberlake""",7.28,12554.47,5035.78,1.4
"""5178736""","""Timberville""",0.13,245.75,100.81,0.0
"""5179024""","""Toms Brook""",0.01,19.09,7.48,0.0
"""5179360""","""Triangle""",4.71,9022.80,3086.02,2.6
"""5179456""","""Troutdale""",0.05,44.78,21.51,0.0
"""5179472""","""Troutville""",0.04,70.20,30.89,0.0
"""5179560""","""Tuckahoe""",28.45,49366.86,18607.75,1.9
"""5179768""","""Twin Lakes""",0.21,342.89,126.03,0.0
"""5179950""","""Tysons""",11.70,21326.93,9440.21,8.9
"""5180000""","""Union Hall""",0.99,1399.61,622.96,0.0
"""5180016""","""Union Level""",0.10,65.52,32.30,0.0
"""5180120""","""University Center""",1.31,3141.62,1171.95,5.7
"""5180165""","""University of Virginia""",5.98,8391.20,1187.33,7.4
"""5180272""","""Urbanna""",0.25,168.08,97.45,0.0
"""5180608""","""Vansant""",0.17,197.87,88.80,0.0
"""5180864""","""Verona""",2.25,2808.40,980.29,0.0
"""5181024""","""Victoria""",0.21,332.94,123.36,0.0
"""5181072""","""Vienna""",8.99,16462.24,5569.18,6.2
"""5181152""","""Villa Heights""",0.69,412.97,185.21,0.0
"""5181280""","""Vinton""",4.78,7804.45,3335.33,3.4
"""5181312""","""Virgilina""",0.03,12.93,5.15,0.0
"""5182000""","""Virginia Beach""",301.00,450057.00,167731.00,3.2
"""5182320""","""Wachapreague""",0.01,9.08,4.33,0.0
"""5182371""","""Wakefield""",6.00,12393.00,3887.00,5.0
"""5182384""","""Wakefield""",0.09,68.63,34.78,0.0
"""5183056""","""Warfield""",0.05,34.74,15.98,0.0
"""5183088""","""Warm Springs""",0.03,23.77,9.71,0.0
"""5183136""","""Warrenton""",2.74,5435.14,2013.45,0.0
"""5183168""","""Warsaw""",0.11,159.17,72.09,0.0
"""5183248""","""Washington""",0.00,4.48,2.24,0.0
"""5183568""","""Wattsville""",0.15,405.77,163.25,0.0
"""5183600""","""Waverly""",0.27,192.89,81.18,0.0
"""5183680""","""Waynesboro""",17.00,21620.00,9128.00,0.0
"""5183808""","""Weber City""",0.36,422.01,173.27,0.0
"""5184368""","""West Falls Church""",21.00,29150.00,9929.00,6.3
"""5184632""","""Westlake Corner""",0.59,1559.50,634.15,0.0
"""5184960""","""West Point""",1.64,2640.46,1070.46,0.0
